광고주,Longevity밴드,검토상태,게재상태,게재일수,광고ID,광고링크,광고주tier,라이브러리시작일,미디어링크,미디어타입,변형수,운영모드,위너점수,최종관측일,최초관측일,카피발췌,타깃
Cafe24,14–30일,신규,활성,23,27012013601781293,https://www.facebook.com/ads/library/?id=27012013601781293,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/550135270_812609405041462_8494386467400904172_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=71mK21ghrFsQ7kNvwEbhf0J&_nc_oc=AdpEpoj65lkAcuMV3yW7eOH6cGrKXQX0OfjW-L0F0ACYOJpvF0u7i3tFXYnyY7OxFMg&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af9cCUzVYqH_dSF141mSVKDT2piU85Q1BSk_j3z-UUaN1A&oe=6A394521,image,3,DCO,2.1,2026-06-18,2026-06-18,"쇼핑몰 이사 조건? 그런거 없어요.
무료 환승에 1천만원 혜택까지 준비했는걸요!
쇼핑몰 앱 제작부터 주문을 부르는 리뷰, 고객 관리 서비스까지!
매출에 도움되는 것만 담았습니다.",
Cafe24,14–30일,신규,활성,23,1316879597301468,https://www.facebook.com/ads/library/?id=1316879597301468,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/705855399_1979025446067942_2642749383605695622_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PpcUnTYo4XAQ7kNvwFgp4kf&_nc_oc=AdoO8c_GqMysz7cA3B41PMOy0o5Bv5x5lqAtg_UgavKmVhKIWYCHn328LQPxJcFmaPA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8W9IcabReQGcIwHOH9d7VaMsFQw4-SrQzhu0JylKNZQQ&oe=6A39341F,image,3,DCO,2.1,2026-06-18,2026-06-18,"같은 옷인데 상품명 하나로 검색 노출이 3배로 늘어나요
고객이 검색창에 실제로 치는 키워드🔍는 따로 있으니까요!

노출 점수 25점을 90점까지 올리는 정밀한 상품 정보 매칭.
카페24 PRO가 무료로 알아서 바꿉니다. 

매출 73%의 차이를 직접 확인해 보세요.

#마켓관리대행 #카페24PRO #마켓관리 #마켓대행 #카페24",
Cafe24,14–30일,신규,활성,23,1026950283001954,https://www.facebook.com/ads/library/?id=1026950283001954,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/545259606_1205890627969890_1451107665733551147_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HAb70-hDXxwQ7kNvwFJ-89w&_nc_oc=Adqnb6923-9ecBSOGTITm6AGPZr09lYYJhyoiycfJk3yrG6XOk_aRaIksUtmnpr3c2g&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af-7onr8dr5JP695ZKporKFlPob7s5PlIMQy_DKXNVHbeg&oe=6A3943BC,image,7,기타,2.1,2026-06-18,2026-06-18, ,
Cafe24,14–30일,신규,활성,18,978162301484542,https://www.facebook.com/ads/library/?id=978162301484542,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/699073011_2070003907278100_5444025544827818022_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OhNeT94xcIQQ7kNvwEA3y5k&_nc_oc=AdoVbJ0VtQVl8k_iYTeqZnH8LofzWgr3CYO31IpN4oBOdo5ar3VFL57_woTW7dW9FEA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8iUvLoDRsxP-Gq9D2HSut9RD85aqk3sizTOg8CMhztfw&oe=6A392623,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,2807022279658391,https://www.facebook.com/ads/library/?id=2807022279658391,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/699073011_2070003907278100_5444025544827818022_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OhNeT94xcIQQ7kNvwEA3y5k&_nc_oc=AdoVbJ0VtQVl8k_iYTeqZnH8LofzWgr3CYO31IpN4oBOdo5ar3VFL57_woTW7dW9FEA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8iUvLoDRsxP-Gq9D2HSut9RD85aqk3sizTOg8CMhztfw&oe=6A392623,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,3161797300687989,https://www.facebook.com/ads/library/?id=3161797300687989,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/699073011_2070003907278100_5444025544827818022_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OhNeT94xcIQQ7kNvwEA3y5k&_nc_oc=AdoVbJ0VtQVl8k_iYTeqZnH8LofzWgr3CYO31IpN4oBOdo5ar3VFL57_woTW7dW9FEA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8iUvLoDRsxP-Gq9D2HSut9RD85aqk3sizTOg8CMhztfw&oe=6A392623,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,17,1014964764381821,https://www.facebook.com/ads/library/?id=1014964764381821,top,2026-06-01,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/710756270_2204088530366388_4144277947860904471_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Ja8VQ1oya7wQ7kNvwEvbwaU&_nc_oc=AdpLLibM9aDz99kJi8XyiNpFAb54kbnFO6oSU0Rz17sVmkm9ip8NxWijXjp-LJE0dI0&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af9PISUVWPqQFQkWVKfQXkljhTua840-I-el3gJbVXd_JQ&oe=6A392E42,image,3,DCO,2.1,2026-06-18,2026-06-18,"지금 광고를 돌리면 매출이 터질 타이밍인데, 
예산 충전하느라 혹은 결제 승인을 기다리느라 캠페인 기회를 놓치고 있진 않나요?

선결제 0원으로 즉시 구글, 메타, 네이버 광고를 시작해 보세요!

#카페24후불광고 #후불광고 #온라인광고 #디지털광고 #광고대행 #광고대행사 #카페24",
Cafe24,14–30일,신규,활성,17,1661691585090252,https://www.facebook.com/ads/library/?id=1661691585090252,top,2026-06-01,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/694631663_1706996330715628_1108193623765843947_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YVlmHCXzHW0Q7kNvwEjBJAK&_nc_oc=AdqL_9hALGmwFdeh0aDr8mJvQxKn-vcSviEKDviQjIuESQ7GIIhQ3XeFN6JFwMq2pc4&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af_el2FxLRoFpcyEbmsammf5zf_x2gw0WHIhGw-GoXCWFA&oe=6A39380E,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,23,2456374654884496,https://www.facebook.com/ads/library/?id=2456374654884496,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/550392569_800480849225376_7624926860631138967_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=6G71mDazcrgQ7kNvwFznNC3&_nc_oc=AdqKrz7rdnXDD6JlgN7r0Xw0e9rVi1F9BoOHoJOR77ATZF7WW6ACEXV91sISwTtSVek&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af-y7F2sut2xxRvgVGViZZUL5sYY9B8qV8UyD8oNuSoxAg&oe=6A392CF4,image,3,DCO,2.1,2026-06-18,2026-06-18,"""장영란의 영라뉴가 카페24를 선택한 이유?""
개발자 없어도 괜찮아요.
필요한 쇼핑몰 기능은 앱으로 뚝딱, 운영은 가볍게!
매출 올리는 400여개 앱 덕분에 유연하게 확장할 수 있어요.
영라뉴처럼 성장하고 싶다면, 카페24로 오세요.",
Cafe24,14–30일,신규,활성,18,1063522156126092,https://www.facebook.com/ads/library/?id=1063522156126092,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/556509735_731357433271541_8439390101846226216_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8enK8N33XOsQ7kNvwF2h1X1&_nc_oc=AdostLWhA2sIoeUNixpwE5HvGWR1EIJag_e0eaDQukQwuaDStrRWjIJ-GWIUkqdrOIc&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af95vD8RcBlbuwinM5HLiSxQv_QSO7RTuGhiIAxp0Sqpzg&oe=6A39137E,video,3,DCO,2.1,2026-06-18,2026-06-18,"'무료라며...😭
쇼핑몰이 커질수록 비용이 늘어나세요?
카페24는 이용료부터 상품등록, 모바일앱, 
마켓연동까지 0원!

한 끗 다른 ⭐진짜 무료⭐쇼핑몰 플랫폼, 카페24",
Cafe24,14–30일,신규,활성,21,1689908498827703,https://www.facebook.com/ads/library/?id=1689908498827703,top,2026-05-28,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/707490287_1525170885905893_4386348730756899362_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=C1p0f59ttM8Q7kNvwEjSoGd&_nc_oc=AdolxSv4DpDD5JUo9v7W6ascydcSdg9KTWxrzSxXguuHPwL21LNjO5D3aq0PtMVEOVY&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af-AqpzazRWx3LsxhnyWgy5GJONLdzvw6koK2U0Q76XUGQ&oe=6A392D8D,image,3,DCO,2.1,2026-06-18,2026-06-18,"자사몰, 만들고 싶지만 막막해서 미뤄두셨나요? ✨
운영부터 디자인, CS까지 혼자 하기 버거운 일들은 저희가 챙길게요.

사장님은 그저 좋은 상품을 보여주는 것에만 집중하세요.
3개월 동안 이용료 부담도 없어요 💸

가벼운 마음으로 나만의 브랜드를 시작해보세요!",
Cafe24,14–30일,신규,활성,17,1502414314711181,https://www.facebook.com/ads/library/?id=1502414314711181,top,2026-06-01,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/712208169_1962032231865885_178589389530465365_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cyqiLkWJCYIQ7kNvwEOBW_J&_nc_oc=AdpYQrLq__umaC9_fkKhDYzUvSTTQ3aOGcUxXEt5AG6RxhQZyBSNzFYQcNOMMDDOelg&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af-92m9gSiPO2ax7RjMYLbhQiFOI6N3MDWRC5ar5YF4BjQ&oe=6A392FA9,image,3,DCO,2.1,2026-06-18,2026-06-18,"""올해 내 쇼핑몰 금전운은 어떨까?"" 🕯️

타로 카드를 뒤집기 전, 가장 확실한 정답을 알려드릴게요.
광고비는 매출이 난 뒤에 천천히, 볼륨은 5배 더 크게! 

운세보다 확실한 카페24 후불광고로 사장님의 성공 운명을 직접 만드세요.",
Cafe24,14–30일,신규,활성,18,900177193082441,https://www.facebook.com/ads/library/?id=900177193082441,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/581074905_1349153126651217_4797204227780042595_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gei5MQRVX6kQ7kNvwGNGxy_&_nc_oc=Adqk5unn2uEjbVF6gJXq7AkL1WftgMQZZd8PUCiubSZVVLJbv7mvg2J_1t1CZPanK-c&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af87Nl5dONL_dzsyuy1NK96poTfvfi6dq1EWRPOLph6Oiw&oe=6A394387,image,3,DCO,2.1,2026-06-18,2026-06-18,"국내 유일! 유튜브 시청부터 결제까지 단 1분 컷⚡
이제 고객이 앱 밖으로 나갈 틈도 없습니다.
카페24 체크아웃으로 충동구매를 매출로!
유튜브 안에서 완성하세요.",
Cafe24,14–30일,신규,활성,21,1324226866472036,https://www.facebook.com/ads/library/?id=1324226866472036,top,2026-05-28,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/708155531_2070932283488393_5573188606115815964_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=yIpKt9ke6TgQ7kNvwFfhEEf&_nc_oc=Adq-ZsL-dJrj3NjTkjcogHLnl27-dDiAua0jUX-akL_rEPEbyIT1LFtJ_6sVGA2zCuQ&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af8m8f0T6KRO3vqWJzMqnNdAAj66FlB0vJJeGsUv03KblA&oe=6A391FE3,image,3,DCO,2.1,2026-06-18,2026-06-18,"""혼자 할 수 있을까?"" 💬
자사몰을 망설이게 했던 그 걱정들, 이제 저희가 가져갈게요

기술적인 장벽은 낮추고, 사장님의 아이디어만 담을 수 있게 준비했어요.
어려운 용어 대신 직관적인 도구들로 채웠거든요. 🛠️

시작이 반이라는 말, 카페24와 함께라면 실감이 나실 거예요.",
Cafe24,14–30일,신규,활성,21,985702250530066,https://www.facebook.com/ads/library/?id=985702250530066,top,2026-05-28,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/692735754_2100735033837025_8778192787651042002_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Hrr9JNFSbLIQ7kNvwHDgugj&_nc_oc=Adrbg-zHiEnG3rq03kICRNuqDPsVa3K5D_By3HVp_427Ij6rGxorBDUWPYHSHH8CV7E&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af_bRpt7g3LSAuokRjdTW9wKJQURU46qYkyvJlxlCCK49w&oe=6A393B0B,image,3,DCO,2.1,2026-06-18,2026-06-18,"비용 부담 0원, 너무 쉬운 쇼핑몰 창업의 시작🚀
성공한 사장님들은 이미 PRO로 달리고 있어요

창업부터 운영까지, 복잡한 과정은 덜고 효율만 채워요

#카페24PRO #쇼핑몰운영대행 #쇼핑몰운영 #카페24 #쇼핑몰창업",
Cafe24,14–30일,신규,활성,23,3515076778653157,https://www.facebook.com/ads/library/?id=3515076778653157,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/548887156_1847272272890881_6727998204055023435_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=au98FAZ1EF0Q7kNvwE7GYn9&_nc_oc=AdrAHgSJ7ocxN1J3CD0tjUEcyxhEGBrSyvX2wtmNQ8yjg-w2WTM_LtTmhx9AdCgSTJ0&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af9ImtEwXliG19jiFLg2sn7gID_IKLnMZE--aPUL74ZfRw&oe=6A393630,image,3,DCO,2.1,2026-06-18,2026-06-18,"사장님, 쇼핑몰 이사 앞두고 밤잠 설치세요?🥱
데이터는 날아갈까..
비용은 터질까봐..
시간은 또 얼마나 걸릴까..
손실 0, 비용 0, 스트레스 0! 🙆🙆‍♂️
카페24가 걱정거리 한 번에 날려드립니다.
회원·상품·주문 데이터 싹 다~ 안전하게 품어드릴게요.",
Cafe24,14–30일,신규,활성,18,2171683260071202,https://www.facebook.com/ads/library/?id=2171683260071202,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/696356857_1217496623661546_5325707733092401104_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=u5SpmiqNnkAQ7kNvwGyAL_G&_nc_oc=AdrxjcZ8NA1ZQiIkINui-M6Le_exZPi-kpvHKjRZofemfLQB8ySoTFXJzAmzXqKOK7M&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af85TyFC_a-K-oSyjYrrl-JrEh9GS9LAHCXJfhq7WEV3Fw&oe=6A392C5C,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,925942820465417,https://www.facebook.com/ads/library/?id=925942820465417,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/579821584_692146020208192_8816451187262223713_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rriHe2Z3iecQ7kNvwHh5bMf&_nc_oc=AdqHAR1uwVvnpGPuWThDgqOWmMlOKdT_Urb3bTiv7OORTc1st85M0IE1DcygFUudlfw&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af87MUajz8wPEmeHLtMVHOtghsa9xE648bOhZ3JCQ4kcig&oe=6A391123,image,3,DCO,2.1,2026-06-18,2026-06-18,"이제 기존 쇼핑몰을 그대로 유튜브에 연결할 수 있어요!
별도 스토어 생성 없이, 매출은 늘리고 데이터는 모두 내 것으로.
내 브랜드 감성 그대로, 손쉽게 판매 채널을 확장하세요.",
Cafe24,14–30일,신규,활성,16,2186184872214452,https://www.facebook.com/ads/library/?id=2186184872214452,top,2026-06-02,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/694631663_1706996330715628_1108193623765843947_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YVlmHCXzHW0Q7kNvwEjBJAK&_nc_oc=AdqL_9hALGmwFdeh0aDr8mJvQxKn-vcSviEKDviQjIuESQ7GIIhQ3XeFN6JFwMq2pc4&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af94ns_D2eIUCWwsvlN8CyPAdckCXnAKi-N3E1CBrexlDA&oe=6A39380E,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,1761814275193824,https://www.facebook.com/ads/library/?id=1761814275193824,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/579648885_4209724132600395_5382697415138911471_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=r2Q6eyTGNekQ7kNvwFnoR0k&_nc_oc=AdqG5H_JDxajOtqt1Zt2k7HqzEr3F2CCmTB6JMT_n8it_cpurDA-3zi65SbIXg5uIaA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af_FUsY3VRpz6grcTrQ-JC923tpUxwniI3mr6iypMm4cnQ&oe=6A3931D4,image,3,DCO,2.1,2026-06-18,2026-06-18,"⚡1분만에 완성되는 유튜브쇼핑 제휴 프로그램✨
🔍검색에서 태깅까지 60초🏷️
복잡한 과정은 NO!
🌐글로벌 판매, 1분이면 시작할 수 있어요🌟
카페24 YouTube Shopping 제휴 프로그램
https://www.cafe24.com/youtubeshopping/affiliate-about.html",
Cafe24,14–30일,신규,활성,18,1775024650504070,https://www.facebook.com/ads/library/?id=1775024650504070,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/457440176_548763554517506_17058531605836966_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=g05_cfFDOHgQ7kNvwFiw-cI&_nc_oc=AdrsOTvFP6qWN_W5-MnOIB779MTpBW6XyqFJNo-6AnNLwHCh7iuxG2tZNqYEQHc-2VA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af-RBIBb0BUq67VW-FyCzXl7uQ4LGCme4HfbL2vnk4FWsQ&oe=6A3932C9,image,3,DCO,2.1,2026-06-18,2026-06-18,"이.제.는 카페24로
플랫폼 의존도를 낮추고, 
내 브랜드를 확장해보시는건 어떠세요? 😎

플랫폼 의존 없이, 내 브랜드를 키울 수 있는 자사몰
카페24에서 시작하세요!

다양한 기능과 안정적인 지원으로
브랜드 성장을 도와드려요💹

브랜드를 만들다, 카페24
https://www.cafe24.com/",
Cafe24,14–30일,신규,활성,14,1569174757926555,https://www.facebook.com/ads/library/?id=1569174757926555,top,2026-06-04,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/714871623_980163148094831_4252034704919681613_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3arzwXv06I0Q7kNvwHwqAz-&_nc_oc=Adot4Jnf38IcPgUgdGyAYyppRF5etfZfnG139zNqHmR2w17PeiAGyZkh32byortf94o&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af-8oOetvtnbzqmnSfwP6vVtbxEpkDathYcUtKcYU6qqmw&oe=6A3946A8,video,3,DCO,2.1,2026-06-18,2026-06-18,"광고 돌려야 하는 건 아는데… 뭘 어디서부터 해야 할지 1도 모르겠는 사장님 손 🙋
소재 만들고, 광고 돌리고, 결과 정리까지? 그거 그냥 카페24가 다 해줄게요. 진짜 손 안 대도 돼요

#PRO마케팅 #카페24PRO #마케팅대행 #광고대행",
